AGE,EDCL,MARRIED,KIDS,OCCAT1,INCOME,NETWORTH,tolerancia_risco,RISK
72,4,2,0,3,54045.591182,418400.0,0.0,4
33,3,2,0,1,64854.709419,12500.0,0.0,4
33,3,2,0,1,64854.709419,10400.0,0.0,4
33,3,2,0,1,64854.709419,6300.0,0.0,4
33,3,2,0,1,64854.709419,11200.0,0.0,4
33,3,2,0,1,64854.709419,10400.0,0.0,4
51,3,2,0,1,46479.208417,20680.0,0.0,4
51,3,2,0,1,46479.208417,20690.0,0.0,4
51,3,2,0,1,47560.12024,20690.0,0.0,4
51,3,2,0,1,46479.208417,20690.0,0.0,4
51,3,2,0,1,46479.208417,20680.0,0.0,4
50,3,1,0,1,149165.83166,214250.0,0.21671826625386997,4
50,3,1,0,1,178350.4509,240950.0,0.20189274447949526,4
50,3,1,0,1,191321.39279,241050.0,0.27507163323782235,3
50,3,1,0,1,142680.36072,212550.0,0.19169329073482427,4
50,3,1,0,1,119981.21242,239050.0,0.2118380062305296,4
38,4,2,0,1,140518.53707,132100.0,0.0,4
38,4,2,0,1,140518.53707,132100.0,0.0,4
38,4,2,0,1,140518.53707,132100.0,0.0,4
38,4,2,0,1,140518.53707,132100.0,0.0,4
38,4,2,0,1,140518.53707,132100.0,0.0,4
80,4,1,0,2,37064466.433,740081000.0,0.9932962323855086,1
80,4,1,0,2,37475212.926,767131000.0,0.9927075480197057,1
80,4,1,0,2,37713013.527,750807600.0,0.9932042272275816,1
80,4,1,0,2,37237412.325,793214100.0,0.9930834217734255,1
80,4,1,0,2,37918386.774,786416000.0,0.9940475806607637,1
63,4,1,0,3,1642985.9719,312319000.0,0.9614613856800591,1
63,4,1,0,3,2302342.1844,256188000.0,0.970528972381088,1
63,4,1,0,3,1805122.7455,262113000.0,0.9111212252717593,1
63,4,1,0,3,2788752.505,289318000.0,0.986489879965848,1
63,4,1,0,3,2399624.2485,234712000.0,0.9464669008895487,1
64,2,1,2,1,101605.71142,165330.0,0.0,4
64,2,1,2,1,101605.71142,163300.0,0.0,4
64,2,1,2,1,101605.71142,170700.0,0.0,4
64,2,1,2,1,101605.71142,162400.0,0.0,4
64,2,1,2,1,101605.71142,188000.0,0.0,4
40,3,2,2,1,88634.769539,34200.0,0.0,4
40,3,2,2,1,88634.769539,37800.0,0.0,4
40,3,2,2,1,88634.769539,35900.0,0.0,4
40,3,2,2,1,88634.769539,41600.0,0.0,4
40,3,2,2,1,88634.769539,34120.0,0.0,4
60,4,1,0,2,2388815.1303,62904100.0,0.9982646987479709,1
60,4,1,0,2,2637424.8497,31655100.0,0.9906584385438487,1
60,4,1,0,2,3102216.9339,21480600.0,0.9818965517241379,1
60,4,1,0,2,2410433.3667,41135400.0,0.9953146531924667,1
60,4,1,0,2,3113026.0521,27649000.0,0.9766474882753953,1
51,3,2,0,1,57288.326653,22450.0,0.0,4
51,3,2,0,1,56207.41483,23450.0,0.0,4
51,3,2,0,1,57288.326653,22450.0,0.0,4
51,3,2,0,1,57288.326653,22450.0,0.0,4
51,3,2,0,1,57288.326653,23450.0,0.0,4
83,3,1,0,1,123223.9479,1257500.0,0.0,4
83,3,1,0,1,95120.240481,1290030.0,0.0,4
83,3,1,0,1,98362.975952,1291730.0,0.0,4
83,3,1,0,1,121062.12425,1279210.0,0.0,4
83,3,1,0,1,98362.975952,1281500.0,0.0,4
60,4,1,0,1,28373935.371,197326000.0,0.6215960875847505,2
60,4,1,0,1,28341508.016,221580000.0,0.6592188810351024,2
60,4,1,0,1,26049974.95,213850000.0,0.6295572916666666,2
60,4,1,0,1,22428920.341,193283000.0,0.6315861690450055,2
60,4,1,0,1,23120703.908,209243400.0,0.5962002483191604,2
56,4,1,2,1,300493.48697,1457810.0,0.13131313131313133,4
56,4,1,2,1,301574.3988,1633330.0,0.7899022801302932,1
56,4,1,2,1,300493.48697,1567690.0,0.7692307692307693,1
56,4,1,2,1,301574.3988,1476710.0,0.22522522522522523,4
56,4,1,2,1,301574.3988,1440520.0,0.19875776397515527,4
63,4,1,0,3,2535278.6824,167629000.0,0.9917790466933949,1
63,4,1,0,3,2102805.8617,139203000.0,0.9936244183725986,1
63,4,1,0,3,2383842.9359,110883000.0,0.991960739123951,1
63,4,1,0,3,2372385.2705,182040000.0,0.9960052130553038,1
63,4,1,0,3,2362224.6994,136194000.0,0.9942009192918803,1
61,2,2,1,1,22699.148297,5901.0,0.0,4
61,2,2,1,1,22699.148297,3801.0,0.0,4
61,2,2,1,1,22699.148297,6401.0,0.0,4
61,2,2,1,1,22699.148297,7501.0,0.0,4
61,2,2,1,1,22699.148297,5101.0,0.0,4
43,3,2,2,1,29184.619238,-30900.0,0.0,4
43,3,2,2,1,29184.619238,-30900.0,0.0,4
43,3,2,2,1,29184.619238,-30040.0,0.0,4
43,3,2,2,1,29184.619238,-30900.0,0.0,4
43,3,2,2,1,29184.619238,-30900.0,0.0,4
50,4,1,4,1,172945.89178,896800.0,0.07530120481927711,4
50,4,1,4,1,171864.97996,897600.0,0.07530120481927711,4
50,4,1,4,1,172945.89178,897800.0,0.07530120481927711,4
50,4,1,4,1,172945.89178,897900.0,0.07530120481927711,4
50,4,1,4,1,172945.89178,896800.0,0.07530120481927711,4
67,2,2,1,3,20537.324649,166930.0,0.0,4
67,2,2,1,3,20537.324649,167130.0,0.0,4
67,2,2,1,3,21618.236473,170930.0,0.0,4
67,2,2,1,3,21618.236473,169030.0,0.0,4
67,2,2,1,3,20537.324649,167930.0,0.0,4
31,4,1,0,1,108091.18236,61400.0,0.6233766233766234,2
31,4,1,0,1,108091.18236,62400.0,0.6233766233766234,2
31,4,1,0,1,108091.18236,61400.0,0.6233766233766234,2
31,4,1,0,1,108091.18236,62400.0,0.6233766233766234,2
31,4,1,0,1,108091.18236,61400.0,0.6233766233766234,2
56,2,2,0,3,17294.589178,82530.0,0.0,4
56,2,2,0,3,19456.412826,110370.0,0.0,4
56,2,2,0,3,18375.501002,116050.0,0.0,4
56,2,2,0,3,23780.06012,97310.0,0.0,4
56,2,2,0,3,22699.148297,150160.0,0.0,4
72,4,1,0,1,2185603.7074,19295900.0,0.8371406290616065,1
72,4,1,0,1,2174794.5892,19536100.0,0.8372293742071002,1
72,4,1,0,1,2174794.5892,19248500.0,0.8371406290616065,1
72,4,1,0,1,2174794.5892,19454400.0,0.8371406290616065,1
72,4,1,0,1,2185603.7074,19397400.0,0.8371249142215476,1
38,3,2,1,1,42155.561122,-28950.0,0.0,4
38,3,2,1,1,42155.561122,-28950.0,0.0,4
38,3,2,1,1,42155.561122,-28950.0,0.0,4
38,3,2,1,1,42155.561122,-28950.0,0.0,4
38,3,2,1,1,42155.561122,-28950.0,0.0,4
47,4,1,0,1,168622.24449,175100.0,0.0,4
47,4,1,0,1,168622.24449,179100.0,0.0,4
47,4,1,0,1,168622.24449,175100.0,0.0,4
47,4,1,0,1,168622.24449,174100.0,0.0,4
47,4,1,0,1,168622.24449,174100.0,0.0,4
48,4,1,4,2,3783.1913828,196000.0,0.06622516556291391,4
48,4,1,4,2,3783.1913828,207000.0,0.06622516556291391,4
48,4,1,4,2,3783.1913828,973000.0,0.06622516556291391,4
48,4,1,4,2,3783.1913828,266000.0,0.06622516556291391,4
48,4,1,4,2,3783.1913828,430000.0,0.06622516556291391,4
37,4,1,0,1,49721.943888,407080.0,0.0,4
37,4,1,0,1,49721.943888,387740.0,0.0,4
37,4,1,0,1,49721.943888,373570.0,0.0,4
37,4,1,0,1,49721.943888,372710.0,0.0,4
37,4,1,0,1,49721.943888,379460.0,0.0,4
68,1,1,1,3,29184.619238,93200.0,0.0,4
68,1,1,1,3,29184.619238,133200.0,0.0,4
68,1,1,1,3,29184.619238,125100.0,0.0,4
68,1,1,1,3,29184.619238,103200.0,0.0,4
68,1,1,1,3,29184.619238,111200.0,0.0,4
51,4,1,0,1,83230.210421,479420.0,0.0,4
51,4,1,0,1,83230.210421,455870.0,0.0,4
51,4,1,0,1,83230.210421,461570.0,0.0,4
51,4,1,0,1,83230.210421,471650.0,0.0,4
51,4,1,0,1,83230.210421,460300.0,0.0,4
66,3,1,0,2,11890.03006,729970.0,0.0,4
66,3,1,0,2,11890.03006,728870.0,0.0,4
66,3,1,0,2,24860.971944,728970.0,0.0,4
66,3,1,0,2,24860.971944,729070.0,0.0,4
66,3,1,0,2,11890.03006,728870.0,0.0,4
69,4,1,0,3,83230.210421,600000.0,0.0,4
69,4,1,0,3,83230.210421,547000.0,0.0,4
69,4,1,0,3,83230.210421,636300.0,0.0,4
69,4,1,0,3,83230.210421,539000.0,0.0,4
69,4,1,0,3,83230.210421,568200.0,0.0,4
31,4,2,2,2,29184.619238,-18329.0,0.49975012493753124,3
31,4,2,2,2,29184.619238,6071.0,0.037877353130563236,4
31,4,2,2,2,29184.619238,-18719.0,0.6207324643078833,2
31,4,2,2,2,29184.619238,-18759.0,0.6365372374283895,2
31,4,2,2,2,29184.619238,-13929.0,0.1562255897516013,4
52,4,1,1,2,1837550.1002,10896900.0,0.0,4
52,4,1,1,2,1837550.1002,10897900.0,0.0,4
52,4,1,1,2,1837550.1002,10897900.0,0.0,4
52,4,1,1,2,1837550.1002,10897900.0,0.0,4
52,4,1,1,2,1837550.1002,10898900.0,0.0,4
48,4,1,3,1,255095.19038,4862000.0,0.2572463768115942,3
48,4,1,3,1,237800.6012,4419000.0,0.32158590308370044,3
48,4,1,3,1,247528.80762,4393000.0,0.44047619047619047,3
48,4,1,3,1,201049.5992,7146000.0,0.32840236686390534,3
48,4,1,3,1,199968.68737,4415000.0,0.36930455635491605,3
33,2,1,5,1,67016.533066,4250.0,0.0,4
33,2,1,5,1,67016.533066,5050.0,0.0,4
33,2,1,5,1,67016.533066,5050.0,0.0,4
33,2,1,5,1,67016.533066,4550.0,0.0,4
33,2,1,5,1,67016.533066,5050.0,0.0,4
80,4,1,1,2,1463122.2445,11328000.0,0.0,4
80,4,1,1,2,1466797.3447,11328000.0,0.0,4
80,4,1,1,2,1464527.4299,11328000.0,0.0,4
80,4,1,1,2,1506358.7174,11329000.0,0.0,4
80,4,1,1,2,1420318.1363,11328000.0,0.0,4
48,4,2,1,2,332920.84168,4809200.0,0.2545824847250509,3
48,4,2,1,2,334001.75351,4809200.0,0.2545824847250509,3
48,4,2,1,2,332920.84168,4809200.0,0.2545824847250509,3
48,4,2,1,2,334001.75351,4809200.0,0.2545824847250509,3
48,4,2,1,2,332920.84168,4809200.0,0.2545824847250509,3
60,3,1,0,1,211858.71743,931700.0,0.0,4
60,3,1,0,1,211858.71743,932800.0,0.0,4
60,3,1,0,1,211858.71743,931900.0,0.0,4
60,3,1,0,1,210777.80561,931700.0,0.0,4
60,3,1,0,1,210777.80561,932800.0,0.0,4
56,4,1,1,1,242124.2485,1251910.0,0.001978369823265629,4
56,4,1,1,1,242124.2485,1251910.0,0.001978369823265629,4
56,4,1,1,1,242124.2485,1250910.0,0.002004811547714515,4
56,4,1,1,1,242124.2485,1250910.0,0.002004811547714515,4
56,4,1,1,1,242124.2485,1250910.0,0.001978369823265629,4
30,4,2,0,4,5404.5591182,140600.0,0.047619047619047616,4
30,4,2,0,4,5296.4679359,140600.0,0.047619047619047616,4
30,4,2,0,4,2810.3707415,140590.0,0.04686258935663225,4
30,4,2,0,4,7458.2915832,139600.0,0.047619047619047616,4
30,4,2,0,4,21618.236473,140600.0,0.047619047619047616,4
38,1,1,4,1,17294.589178,17100.0,0.0,4
38,1,1,4,1,17294.589178,17100.0,0.0,4
38,1,1,4,1,17294.589178,17100.0,0.0,4
38,1,1,4,1,16213.677355,17100.0,0.0,4
38,1,1,4,1,16213.677355,17100.0,0.0,4
34,3,2,1,4,60531.062124,-12700.0,0.0,4
34,3,2,1,4,60531.062124,-12700.0,0.0,4
34,3,2,1,4,60531.062124,-12700.0,0.0,4
34,3,2,1,4,60531.062124,-12700.0,0.0,4
34,3,2,1,4,60531.062124,-12700.0,0.0,4
30,3,2,1,1,19456.412826,-18870.0,0.0,4
30,3,2,1,1,18375.501002,-18870.0,0.0,4
30,3,2,1,1,19456.412826,-18870.0,0.0,4
30,3,2,1,1,18375.501002,-18970.0,0.0,4
30,3,2,1,1,18375.501002,-18870.0,0.0,4
43,4,1,2,2,152495040.08,376149500.0,0.6846683201173717,2
43,4,1,2,2,152462612.73,404446500.0,0.6963180813957619,2
43,4,1,2,2,149630623.75,408864400.0,0.6755177198165021,2
43,4,1,2,2,149771142.28,411798300.0,0.6974264962289153,2
43,4,1,2,2,163142021.54,399999300.0,0.6763687311286134,2
47,2,1,1,1,185916.83367,571120.0,0.0,4
47,2,1,1,1,194564.12826,554200.0,0.0,4
47,2,1,1,1,208615.98196,614590.0,0.0,4
47,2,1,1,1,190240.48096,557000.0,0.0,4
47,2,1,1,1,208615.98196,567010.0,0.0,4
77,4,2,0,2,23347.695391,138890.0,0.0,4
77,4,2,0,2,22591.057114,70665.0,0.0,4
77,4,2,0,2,23888.151303,162860.0,0.0,4
77,4,2,0,2,22915.330661,72481.0,0.0,4
77,4,2,0,2,23347.695391,145221.0,0.0,4
25,1,1,2,1,44317.38477,4500.0,0.0,4
25,1,1,2,1,44317.38477,7200.0,0.0,4
25,1,1,2,1,43236.472946,7200.0,0.0,4
25,1,1,2,1,44317.38477,5500.0,0.0,4
25,1,1,2,1,43236.472946,5500.0,0.0,4
73,4,1,0,2,4831675.8517,92227700.0,0.0,4
73,4,1,0,2,4831675.8517,92227700.0,0.0,4
73,4,1,0,2,4831675.8517,92229700.0,0.0,4
73,4,1,0,2,4842484.9699,92228700.0,0.0,4
73,4,1,0,2,4842484.9699,92228700.0,0.0,4
31,4,2,2,1,39993.737475,-52050.0,0.0,4
31,4,2,2,1,39993.737475,-52040.0,0.0,4
31,4,2,2,1,39993.737475,-52050.0,0.0,4
31,4,2,2,1,39993.737475,-52050.0,0.0,4
31,4,2,2,1,39993.737475,-52050.0,0.0,4
52,4,1,1,1,205373.24649,834920.0,0.4989676531314522,3
52,4,1,1,1,206454.15832,1070030.0,0.49888181661792536,3
52,4,1,1,1,205373.24649,774390.0,0.5074424898511503,2
52,4,1,1,1,206454.15832,1107230.0,0.5073566717402334,2
52,4,1,1,1,205373.24649,1181320.0,0.4989676531314522,3
51,4,1,2,2,177269.53908,1973580.0,0.6979166666666666,2
51,4,1,2,2,168622.24449,2200580.0,0.75,2
51,4,1,2,2,194564.12826,2188670.0,0.7105263157894737,2
51,4,1,2,2,281037.07415,2510670.0,0.5648148148148148,2
51,4,1,2,2,144842.18437,2462580.0,0.7222222222222222,2
34,2,1,1,1,12970.941884,25900.0,0.0,4
34,2,1,1,1,11890.03006,25900.0,0.0,4
34,2,1,1,1,11890.03006,25900.0,0.0,4
34,2,1,1,1,12970.941884,25900.0,0.0,4
34,2,1,1,1,12970.941884,25900.0,0.0,4
64,2,1,0,1,98362.975952,490101.0,0.0,4
64,2,1,0,1,98362.975952,285101.0,0.0,4
64,2,1,0,1,98362.975952,280001.0,0.0,4
64,2,1,0,1,98362.975952,352101.0,0.0,4
64,2,1,0,1,98362.975952,295001.0,0.0,4
86,2,2,0,3,82149.298597,1392900.0,0.022123893805309734,4
86,2,2,0,3,82149.298597,1393000.0,0.022123893805309734,4
86,2,2,0,3,81068.386774,1391900.0,0.0205761316872428,4
86,2,2,0,3,82149.298597,1393000.0,0.022123893805309734,4
86,2,2,0,3,81068.386774,1393000.0,0.022123893805309734,4
30,3,2,1,1,49721.943888,4470.0,0.0,4
30,3,2,1,1,49721.943888,4460.0,0.0,4
30,3,2,1,1,49721.943888,4470.0,0.0,4
30,3,2,1,1,49721.943888,4460.0,0.0,4
30,3,2,1,1,49721.943888,4460.0,0.0,4
74,2,2,0,3,18375.501002,-2430.0,0.0,4
74,2,2,0,3,18375.501002,-2430.0,0.0,4
74,2,2,0,3,16213.677355,-2420.0,0.0,4
74,2,2,0,3,17294.589178,-2430.0,0.0,4
74,2,2,0,3,18375.501002,-2430.0,0.0,4
62,4,1,0,3,1556513.0261,13897500.0,0.84928784365684,1
62,4,1,0,3,1567322.1443,13853000.0,0.882693048952846,1
62,4,1,0,3,1556513.0261,16671000.0,0.8904761904761904,1
62,4,1,0,3,1556513.0261,14085000.0,0.8848405985686402,1
62,4,1,0,3,1567322.1443,14460000.0,0.8481481481481481,1
77,4,1,0,2,1374919.8397,65255300.0,0.0,4
77,4,1,0,2,1104691.8838,65845400.0,0.0,4
77,4,1,0,2,1578131.2625,63382500.0,0.0,4
77,4,1,0,2,1947803.1062,61225600.0,0.0,4
77,4,1,0,2,1059293.5872,65954700.0,0.0,4
36,3,2,3,4,1513.2765531,2.0,0.0,4
36,3,2,3,4,1621.3677355,2.0,0.0,4
36,3,2,3,4,1405.1853707,2.0,0.0,4
36,3,2,3,4,4647.9208417,2.0,0.0,4
36,3,2,3,4,5188.3767535,2.0,0.0,4
51,4,1,0,1,514514.02806,1280970.0,0.0,4
51,4,1,0,1,514514.02806,1418700.0,0.0,4
51,4,1,0,1,514514.02806,1288000.0,0.0,4
51,4,1,0,1,514514.02806,1262300.0,0.0,4
51,4,1,0,1,514514.02806,1693800.0,0.0,4
62,4,1,0,1,445119.48898,3798700.0,0.9774203526136716,1
62,4,1,0,1,445119.48898,3801600.0,0.9774203526136716,1
62,4,1,0,1,445119.48898,3805600.0,0.9774203526136716,1
62,4,1,0,1,445119.48898,3787600.0,0.9774203526136716,1
62,4,1,0,1,445119.48898,3795600.0,0.9774203526136716,1
41,4,2,0,1,119981.21242,239600.0,0.048,4
41,4,2,0,1,118900.3006,239600.0,0.048,4
41,4,2,0,1,118900.3006,238600.0,0.048,4
41,4,2,0,1,119981.21242,239600.0,0.048,4
41,4,2,0,1,119981.21242,238600.0,0.048,4
61,1,2,0,4,0.0,59000.0,0.0,4
61,1,2,0,4,0.0,60000.0,0.0,4
61,1,2,0,4,0.0,59000.0,0.0,4
61,1,2,0,4,0.0,59000.0,0.0,4
61,1,2,0,4,0.0,59000.0,0.0,4
35,2,2,2,1,21618.236473,11600.0,0.0,4
35,2,2,2,1,21618.236473,10900.0,0.0,4
35,2,2,2,1,21618.236473,10600.0,0.0,4
35,2,2,2,1,21618.236473,12500.0,0.0,4
35,2,2,2,1,22699.148297,12100.0,0.0,4
45,3,2,1,3,51883.767535,11400.0,0.0,4
45,3,2,1,3,51883.767535,11500.0,0.0,4
45,3,2,1,3,51883.767535,11400.0,0.0,4
45,3,2,1,3,51883.767535,11400.0,0.0,4
45,3,2,1,3,51883.767535,11400.0,0.0,4
69,4,2,0,2,136194.88978,159900.0,0.19474196689386564,4
69,4,2,0,2,135113.97796,159800.0,0.19474196689386564,4
69,4,2,0,2,135113.97796,159800.0,0.19474196689386564,4
69,4,2,0,2,135113.97796,159800.0,0.19474196689386564,4
69,4,2,0,2,135113.97796,159900.0,0.19474196689386564,4
38,4,1,2,1,230234.21844,1794840.0,0.0034433866720680576,4
38,4,1,2,1,229153.30661,1794840.0,0.0034433866720680576,4
38,4,1,2,1,231315.13026,1795940.0,0.0034433866720680576,4
38,4,1,2,1,229153.30661,1796840.0,0.0034433866720680576,4
38,4,1,2,1,230234.21844,1794840.0,0.0034433866720680576,4
30,2,1,0,1,163217.68537,412850.0,0.0,4
30,2,1,0,1,153489.47896,412870.0,0.0,4
30,2,1,0,1,147004.00802,412840.0,0.0,4
30,2,1,0,1,184835.92184,412940.0,0.0,4
30,2,1,0,1,164298.59719,411890.0,0.0,4
80,4,1,0,2,6552595.5661,87134000.0,0.7302479402037813,2
80,4,1,0,2,7255188.2515,84319100.0,0.728355961470788,2
80,4,1,0,2,5419908.0661,90646600.0,0.6937740536226847,2
80,4,1,0,2,6164872.495,87735600.0,0.6917594987967718,2
80,4,1,0,2,5634793.3367,82818700.0,0.7309392190519957,2
50,4,1,3,1,339406.31263,358120.0,0.0,4
50,4,1,3,1,339406.31263,348800.0,0.0,4
50,4,1,3,1,339406.31263,350070.0,0.0,4
50,4,1,3,1,339406.31263,528910.0,0.0,4
50,4,1,3,1,316707.16433,445400.0,0.0,4
71,2,2,0,3,42155.561122,262500.0,0.0,4
71,2,2,0,3,42155.561122,262500.0,0.0,4
71,2,2,0,3,41074.649299,262500.0,0.0,4
71,2,2,0,3,41074.649299,262500.0,0.0,4
71,2,2,0,3,42155.561122,262500.0,0.0,4
72,4,1,0,3,129709.41884,484400.0,0.0,4
72,4,1,0,3,129709.41884,485500.0,0.0,4
72,4,1,0,3,129709.41884,484500.0,0.0,4
72,4,1,0,3,129709.41884,484500.0,0.0,4
72,4,1,0,3,129709.41884,483500.0,0.0,4
28,3,1,3,4,51883.767535,73450.0,0.0,4
28,3,1,3,4,44317.38477,69150.0,0.0,4
28,3,1,3,4,34589.178357,46660.0,0.0,4
28,3,1,3,4,41074.649299,36060.0,0.0,4
28,3,1,3,4,38912.825651,61460.0,0.0,4
73,3,1,0,3,60531.062124,72300.0,0.0,4
73,3,1,0,3,60531.062124,72300.0,0.0,4
73,3,1,0,3,60531.062124,75300.0,0.0,4
73,3,1,0,3,60531.062124,74300.0,0.0,4
73,3,1,0,3,62692.885772,75300.0,0.0,4
62,4,1,1,1,102686.62325,309600.0,0.0,4
62,4,1,1,1,102686.62325,305600.0,0.0,4
62,4,1,1,1,102686.62325,299400.0,0.0,4
62,4,1,1,1,102686.62325,297900.0,0.0,4
62,4,1,1,1,102686.62325,306600.0,0.0,4
59,4,1,0,2,375076.40281,46238500.0,0.815297331372137,1
59,4,1,0,2,428041.08216,44034500.0,0.7808526551982049,1
59,4,1,0,2,420474.6994,44839500.0,0.7985331194132478,1
59,4,1,0,2,420474.6994,42214500.0,0.7646586345381526,1
59,4,1,0,2,375076.40281,43043500.0,0.7576509511993383,1
40,4,1,2,1,324273.54709,1312000.0,0.0,4
40,4,1,2,1,325354.45892,1301000.0,0.0,4
40,4,1,2,1,324273.54709,1312000.0,0.0,4
40,4,1,2,1,325354.45892,1312000.0,0.0,4
40,4,1,2,1,325354.45892,1313000.0,0.0,4
56,4,1,0,2,1221430.3607,6388100.0,0.0,4
56,4,1,0,2,1232239.479,6386100.0,0.0,4
56,4,1,0,2,1221430.3607,6386100.0,0.0,4
56,4,1,0,2,1221430.3607,6385100.0,0.0,4
56,4,1,0,2,1221430.3607,6386100.0,0.0,4
40,4,1,2,2,426960.17034,5823000.0,0.0,4
40,4,1,2,2,426960.17034,5835000.0,0.0,4
40,4,1,2,2,426960.17034,5818000.0,0.0,4
40,4,1,2,2,426960.17034,5819000.0,0.0,4
40,4,1,2,2,426960.17034,5825000.0,0.0,4
26,2,1,3,1,36751.002004,57861.0,0.0,4
26,2,1,3,1,36751.002004,59512.0,0.0,4
26,2,1,3,1,37831.913828,58551.0,0.0,4
26,2,1,3,1,37831.913828,59861.0,0.0,4
26,2,1,3,1,37831.913828,60401.0,0.0,4
73,4,1,0,2,0.0,21352000.0,0.0,4
73,4,1,0,2,0.0,20997000.0,0.0,4
73,4,1,0,2,0.0,21182000.0,0.0,4
73,4,1,0,2,0.0,21170000.0,0.0,4
73,4,1,0,2,0.0,21401000.0,0.0,4
47,2,2,1,1,102686.62325,511390.0,0.0,4
47,2,2,1,1,102686.62325,486390.0,0.0,4
47,2,2,1,1,102686.62325,533390.0,0.0,4
47,2,2,1,1,102686.62325,500380.0,0.0,4
47,2,2,1,1,102686.62325,535380.0,0.0,4
74,4,1,0,3,44317.38477,209710.0,0.0,4
74,4,1,0,3,45398.296593,209710.0,0.0,4
74,4,1,0,3,43236.472946,209710.0,0.0,4
74,4,1,0,3,43236.472946,209710.0,0.0,4
74,4,1,0,3,44317.38477,210710.0,0.0,4
64,4,1,0,2,771771.04208,3119100.0,0.0,4
64,4,1,0,2,768528.30661,2948400.0,0.0,4
64,4,1,0,2,834463.92786,3047780.0,0.0,4
64,4,1,0,2,830140.28056,4694100.0,0.0,4
64,4,1,0,2,808522.04409,5266270.0,0.0,4
39,4,1,2,1,170784.06814,602210.0,0.0,4
39,4,1,2,1,169703.15631,602200.0,0.0,4
39,4,1,2,1,144842.18437,604200.0,0.0,4
39,4,1,2,1,167541.33267,602300.0,0.0,4
39,4,1,2,1,151327.65531,603300.0,0.0,4
33,2,1,0,1,203211.42285,83370.0,0.08600469116497264,4
33,2,1,0,1,203211.42285,82370.0,0.07880220646178093,4
33,2,1,0,1,202130.51102,81470.0,0.07818608287724785,4
33,2,1,0,1,203211.42285,82370.0,0.08668242710795902,4
33,2,1,0,1,203211.42285,83370.0,0.08600469116497264,4
53,4,1,1,2,135113.97796,1451380.0,0.36076077231666137,3
53,4,1,1,2,135113.97796,1705680.0,0.36076077231666137,3
53,4,1,1,2,135113.97796,1738180.0,0.36086492104275525,3
53,4,1,1,2,135113.97796,1884580.0,0.36065668368966214,3
53,4,1,1,2,135113.97796,1518980.0,0.36096912992000924,3
39,4,1,1,1,216182.36473,214000.0,0.0,4
39,4,1,1,1,216182.36473,207000.0,0.0,4
39,4,1,1,1,216182.36473,205000.0,0.0,4
39,4,1,1,1,216182.36473,216000.0,0.0,4
39,4,1,1,1,216182.36473,210000.0,0.0,4
65,1,2,1,3,33508.266533,256000.0,0.0,4
65,1,2,1,3,37831.913828,254300.0,0.0,4
65,1,2,1,3,35670.09018,255500.0,0.0,4
65,1,2,1,3,33508.266533,256500.0,0.0,4
65,1,2,1,3,37831.913828,254700.0,0.0,4
85,4,1,0,3,396694.63928,6495400.0,0.9746857241260548,1
85,4,1,0,3,389128.25651,6858700.0,0.9757684176288828,1
85,4,1,0,3,426960.17034,6224800.0,0.9736702597632091,1
85,4,1,0,3,386966.43287,9403300.0,0.9820607175712971,1
85,4,1,0,3,487491.23246,12100400.0,0.9866410547454816,1
59,2,2,3,1,99443.887776,224940.0,0.0,4
59,2,2,3,1,99443.887776,226890.0,0.0,4
59,2,2,3,1,99443.887776,239380.0,0.0,4
59,2,2,3,1,99443.887776,230690.0,0.0,4
59,2,2,3,1,99443.887776,219140.0,0.0,4
44,4,1,2,1,366429.10822,1499050.0,0.22398251843758535,4
44,4,1,2,1,359943.63727,1537050.0,0.19319005071238832,4
44,4,1,2,1,359943.63727,1572050.0,0.3851980090889418,3
44,4,1,2,1,369671.84369,1970350.0,0.7477786575173748,2
44,4,1,2,1,362105.46092,2062050.0,0.800505582473141,1
53,4,1,3,1,1924023.0461,13387000.0,0.6531204644412192,2
53,4,1,3,1,1934832.1643,15687000.0,0.6531204644412192,2
53,4,1,3,1,1956450.4008,15688000.0,0.6531204644412192,2
53,4,1,3,1,1956450.4008,13388000.0,0.6531204644412192,2
53,4,1,3,1,1967259.519,15688000.0,0.6531204644412192,2
56,4,1,2,1,1091720.9419,9990460.0,0.9153041540038402,1
56,4,1,2,1,1080911.8236,9980170.0,0.9147493832710454,1
56,4,1,2,1,1080911.8236,9971100.0,0.9149683452271761,1
56,4,1,2,1,1091720.9419,10017300.0,0.9149274097935262,1
56,4,1,2,1,1080911.8236,10017400.0,0.9149069434502506,1
43,1,1,1,1,62692.885772,64580.0,0.0,4
43,1,1,1,1,62692.885772,63270.0,0.0,4
43,1,1,1,1,62692.885772,65275.0,0.0,4
43,1,1,1,1,62692.885772,64975.0,0.0,4
43,1,1,1,1,62692.885772,64370.0,0.0,4
35,4,2,4,4,43236.472946,-11700.0,0.0,4
35,4,2,4,4,43236.472946,-11700.0,0.0,4
35,4,2,4,4,44317.38477,-11800.0,0.0,4
35,4,2,4,4,43236.472946,-11700.0,0.0,4
35,4,2,4,4,44317.38477,-11800.0,0.0,4
36,1,1,2,1,30265.531062,6070.0,0.0,4
36,1,1,2,1,30265.531062,5350.0,0.0,4
36,1,1,2,1,31346.442886,6920.0,0.0,4
36,1,1,2,1,30265.531062,12240.0,0.0,4
36,1,1,2,1,30265.531062,8250.0,0.0,4
42,4,1,0,1,123223.9479,87000.0,0.5977011494252874,2
